Time of Day,Process Name,PID,Operation,Path,Source
2023-03-04 12:12:02.962,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\BRvVt6WvGqoJAGsLlNVw1BxlJzY.br[1].js,EDR Log
2023-03-04 12:12:02.977,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\C7Wu5lXiGKMgWLBcPrLiDXEIyQM.br[1].js,EDR Log
2023-03-04 12:12:02.977,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\DccpWCpoNzCwM4Qymi_Ji67Ilso.br[1].js,EDR Log
2023-03-04 12:12:02.977,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\EYNLM9RfkEXFtD8WH1unvJjwzGA.br[1].js,EDR Log
2023-03-04 12:12:03.024,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\KNd01bzAvGxv-WADE9xP8GiOs5Y.br[1].js,EDR Log
2023-03-04 12:12:03.040,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\LisgCZCwGQ4lRz4go9tlwPslw_k.br[1].js,EDR Log
2023-03-04 12:12:03.055,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\MDYUJRTM7duLZNg57v31JGIvwis.br[1].js,EDR Log
2023-03-04 12:12:03.134,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\O_CbxfjheXry_cwcOAwFnBNzrj4.br[1].js,EDR Log
2023-03-04 12:12:03.149,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\SrI3NunQ19BABvsvw4oSi8tPPZk.br[1].js,EDR Log
2023-03-04 12:12:03.149,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\Vpdbk0gn8U3YeSTHa9OCHYlbob0.br[1].js,EDR Log
2023-03-04 12:12:03.196,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:12:03.258,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\YOt7076YW9n2SO3baCFpqTOw-nY.br[1].js,EDR Log
2023-03-04 12:12:03.321,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\_iwQaqu7kmTwJXtHG-yabQhz4Og.br[1].js,EDR Log
2023-03-04 12:12:03.337,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\_z0KCDpP25DG1CYr5Kur06mPzQ8.br[1].js,EDR Log
2023-03-04 12:12:03.368,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\dZww4I0GfQkjsr87gj0cvhu-nXA.br[1].js,EDR Log
2023-03-04 12:12:03.368,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\gJUJgNNsyuoal-sNm8oMoHi4iIk.br[1].js,EDR Log
2023-03-04 12:12:03.368,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\h0_ymK9wPEJMicnVALPw5taHcNA.br[1].js,EDR Log
2023-03-04 12:12:03.430,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\hL4Ncr7onT7__ind5qsz2yRAqes.br[1].js,EDR Log
2023-03-04 12:12:03.446,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\hpuTtWqd2W4uEb7OAelSWxNNdtU.br[1].js,EDR Log
2023-03-04 12:12:03.477,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\kA01dKEIOH7jmnhugLHXrdIYLx0.br[1].js,EDR Log
2023-03-04 12:12:03.477,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\nRhamo_oSi95SeZR1grW9e-IqQs.br[1].js,EDR Log
2023-03-04 12:12:03.508,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\q36ViLrNixBvRc6RvDpSpgMxO4Y.br[1].js,EDR Log
2023-03-04 12:12:03.508,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\qnLZ-0LAQcU5Mlz3s84V-gPA61Y.br[1].js,EDR Log
2023-03-04 12:12:03.508,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\rUQ8SSsIzKcgb77SIOCfnAbpfB4.br[1].js,EDR Log
2023-03-04 12:12:03.555,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\u7Fcs97AJEN3YBdW7vimuyrbXHY.br[1].js,EDR Log
2023-03-04 12:12:03.555,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\w9zqVJkEZ_qpNCqYvGYoqL8BWm0.br[1].js,EDR Log
2023-03-04 12:12:03.602,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\waw_uUQn2I7rCfh41c0IcjylLMY.br[1].js,EDR Log
2023-03-04 12:12:03.602,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\xKV8K8hZbpTmcZ1QUlOLv4CVqiQ.br[1].js,EDR Log
2023-03-04 12:12:03.618,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\xnVz_9D05RSWIAFLfGozQhE1HDI.br[1].js,EDR Log
2023-03-04 12:12:03.633,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\yD8mNPwagJmEd4zTeEH-jzydwzM.br[1].js,EDR Log
2023-03-04 12:12:03.696,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\zGtqPtZB-KBotPXd7KDx_BqSAyw.br[1].js,EDR Log
2023-03-04 12:12:03.727,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\zUs56vwyk_Q1KMDsyvQDkTJEBX8.br[1].js,EDR Log
2023-03-04 12:12:03.977,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:12:04.102,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\aABLNT_FV45QjYQfnRHrBCAk4GU[1].js,EDR Log
2023-03-04 12:12:04.415,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\Init[1].htm,EDR Log
2023-03-04 12:12:04.477,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\22\wGu1UjjtYJ-tUEGdE_sdHQQ5D_k.br[1].js,EDR Log
2023-03-04 12:12:04.790,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\01qAHnoKVsYCw2MCbu8M0CLkEkU.br[1].js,EDR Log
2023-03-04 12:12:04.790,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\0mlBGUETrzXlaAZHOWkmW1GlBc8.br[1].js,EDR Log
2023-03-04 12:12:04.821,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\1GU2fDqtk5zazcAxF50Lxmn7Swk.br[1].js,EDR Log
2023-03-04 12:12:04.821,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\4BpQ1bD8vX1mXuJObN-gg9RqkyQ.br[1].js,EDR Log
2023-03-04 12:12:04.837,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\584482RVjBIoEvVSe0RsuS1I4YQ.br[1].js,EDR Log
2023-03-04 12:12:04.852,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\9NAKqY_tlD66IpqKerRN4qs4P0c.br[1].js,EDR Log
2023-03-04 12:12:04.977,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\9RLIrLi3GlOL2Eylg9IcArIkw20.br[1].js,EDR Log
2023-03-04 12:12:04.993,C:\Windows\system32\winlogon.exe,5832,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\Winlogon\PasswordExpiryNotification,EDR Log
2023-03-04 12:12:04.993,C:\Windows\system32\winlogon.exe,5832,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\Winlogon\PasswordExpiryNotification\NotShownTime,EDR Log
2023-03-04 12:12:04.993,C:\Windows\system32\winlogon.exe,5832,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\Winlogon\PasswordExpiryNotification\NotShownReason,EDR Log
2023-03-04 12:12:05.008,C:\Windows\system32\winlogon.exe,5832,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\Winlogon\PasswordExpiryNotification,EDR Log
2023-03-04 12:12:05.008,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\9wko70-6h4SrSkW1S6kxEXdyAh4.br[1].js,EDR Log
2023-03-04 12:12:05.040,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\BRvVt6WvGqoJAGsLlNVw1BxlJzY.br[1].js,EDR Log
2023-03-04 12:12:05.040,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\C7Wu5lXiGKMgWLBcPrLiDXEIyQM.br[1].js,EDR Log
2023-03-04 12:12:05.055,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\DccpWCpoNzCwM4Qymi_Ji67Ilso.br[1].js,EDR Log
2023-03-04 12:12:05.180,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\EYNLM9RfkEXFtD8WH1unvJjwzGA.br[1].js,EDR Log
2023-03-04 12:12:05.196,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\KNd01bzAvGxv-WADE9xP8GiOs5Y.br[1].js,EDR Log
2023-03-04 12:12:05.196,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\LisgCZCwGQ4lRz4go9tlwPslw_k.br[1].js,EDR Log
2023-03-04 12:12:05.212,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\MDYUJRTM7duLZNg57v31JGIvwis.br[1].js,EDR Log
2023-03-04 12:12:05.212,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\O_CbxfjheXry_cwcOAwFnBNzrj4.br[1].js,EDR Log
2023-03-04 12:12:05.212,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\SrI3NunQ19BABvsvw4oSi8tPPZk.br[1].js,EDR Log
2023-03-04 12:12:05.212,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\Vpdbk0gn8U3YeSTHa9OCHYlbob0.br[1].js,EDR Log
2023-03-04 12:12:05.337,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\Vs-1S6RxHcRJoZJ9J2uk4YX7AWw.br[1].js,EDR Log
2023-03-04 12:12:05.337,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\YOt7076YW9n2SO3baCFpqTOw-nY.br[1].js,EDR Log
2023-03-04 12:12:05.337,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:12:05.337,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\_iwQaqu7kmTwJXtHG-yabQhz4Og.br[1].js,EDR Log
2023-03-04 12:12:05.399,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\dZww4I0GfQkjsr87gj0cvhu-nXA.br[1].js,EDR Log
2023-03-04 12:12:05.712,C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.12.1.0\AMAExtHealthMonitor.exe,5840,File Create,C:\Packages\Plugins\Microsoft.Azure.Monitor.AzureMonitorWindowsAgent\1.12.1.0\Status\HeartBeat.Json,EDR Log
2023-03-04 12:12:32.063,C:\Users\azureuser\AppData\Local\Microsoft\OneDrive\OneDrive.exe,8236,DNSEvent,oneclient.sfx.ms,EDR Log
2023-03-04 12:12:07.790,C:\Packages\Plugins\Microsoft.EnterpriseCloud.Monitoring.MicrosoftMonitoringAgent\1.0.18067.0\MMAExtensionHeartbeatService.exe,5932,File Create,C:\Packages\Plugins\Microsoft.EnterpriseCloud.Monitoring.MicrosoftMonitoringAgent\1.0.18067.0\Status\HeartBeat.Json,EDR Log
2023-03-04 12:12:09.301,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\gJUJgNNsyuoal-sNm8oMoHi4iIk.br[1].js,EDR Log
2023-03-04 12:12:09.347,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\h0_ymK9wPEJMicnVALPw5taHcNA.br[1].js,EDR Log
2023-03-04 12:12:09.353,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\hL4Ncr7onT7__ind5qsz2yRAqes.br[1].js,EDR Log
2023-03-04 12:12:09.353,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\hpuTtWqd2W4uEb7OAelSWxNNdtU.br[1].js,EDR Log
2023-03-04 12:12:09.477,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\kA01dKEIOH7jmnhugLHXrdIYLx0.br[1].js,EDR Log
2023-03-04 12:12:09.493,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\nRhamo_oSi95SeZR1grW9e-IqQs.br[1].js,EDR Log
2023-03-04 12:12:09.602,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\q36ViLrNixBvRc6RvDpSpgMxO4Y.br[1].js,EDR Log
2023-03-04 12:12:09.602,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\qnLZ-0LAQcU5Mlz3s84V-gPA61Y.br[1].js,EDR Log
2023-03-04 12:12:09.680,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\3NOYYZDK\www.bing[1].xml,EDR Log
2023-03-04 12:12:09.712,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\rUQ8SSsIzKcgb77SIOCfnAbpfB4.br[1].js,EDR Log
2023-03-04 12:12:09.712,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\u7Fcs97AJEN3YBdW7vimuyrbXHY.br[1].js,EDR Log
2023-03-04 12:12:09.868,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\w9zqVJkEZ_qpNCqYvGYoqL8BWm0.br[1].js,EDR Log
2023-03-04 12:12:09.868,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\waw_uUQn2I7rCfh41c0IcjylLMY.br[1].js,EDR Log
2023-03-04 12:12:09.884,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\xKV8K8hZbpTmcZ1QUlOLv4CVqiQ.br[1].js,EDR Log
2023-03-04 12:12:09.884,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\xnVz_9D05RSWIAFLfGozQhE1HDI.br[1].js,EDR Log
2023-03-04 12:12:09.884,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,7104,File Create,C:\Users\azureuser\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\GXIUXRZQ\23\yD8mNPwagJmEd4zTeEH-jzydwzM.br[1].js,EDR Log
